,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Time
133,RDMwSanYg30,Dusskit Gaming,PALALAS KA RE BHITRYA 🤣 (IYKYK)  || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-25,1875,308.0,,0,PT6H50M17S,hd,false,19:39:56
134,B9jdeBhC--w,Dusskit Gaming,GANG GANG ? 🤣 || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-24,1163,195.0,,0,PT4H57M9S,hd,false,19:34:41
135,1eZAReSDswg,Dusskit Gaming,NANYA AYA LIVE  || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-24,384,73.0,,0,PT3H38M59S,hd,false,13:32:11
136,z27silhY73E,Dusskit Gaming,SOCHTA HU AAJ LIVE AA JATA HU YARO ! 😂 || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-23,1059,206.0,,0,PT4H18M24S,hd,false,18:08:35
137,dspd_TjWi8U,Dusskit Gaming,HUM SATH SATH HE XD 2.0  || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-19,1984,284.0,,0,PT5H47M11S,hd,false,22:03:24
138,8mdxIuIE9AI,Dusskit Gaming,HUM SATH SATH HE XD 🤣 || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-19,494,89.0,,0,PT2H42M18S,hd,false,16:18:19
139,BzDwC_29FF0,Dusskit Gaming,PROBLEM HOGAYA THA YAARO ! || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-16,1234,213.0,,0,PT6H24M10S,hd,false,23:10:37
140,Mp2zvF_aqws,Dusskit Gaming,MATTER KARNE KA A KYA MAAM ! || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-15,1661,261.0,,0,PT5H16M46S,hd,false,19:47:56
141,7YqLqnCILLg,Dusskit Gaming,4090 KIDHER HE BE ?  || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-14,1347,228.0,,0,PT8H40M,hd,false,23:03:29
142,hHihTdo_zjw,Dusskit Gaming,REAL GANGSTERS XD  || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-13,1291,225.0,,0,PT4H56M57S,hd,false,22:55:46
143,TkTr5aCWEVM,Dusskit Gaming,BANDOOKE CHAL RAHI HE !  || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-13,434,95.0,,0,PT3H1M26S,hd,false,13:22:09
144,kecySxDwlpM,Dusskit Gaming,NANYA AYA LIVE !  || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-12,1800,265.0,,0,PT6H20M29S,hd,false,21:18:53
