"","video_id","channelTitle","title","description","tags","publishedAt","viewCount","likeCount","favouriteCount","commentCount","duration","definition","caption","Time","category","durationSecs"
"490","gRaYKW86cqk","Dusskit Gaming","TRIADS TOH HE ! || GAME CHANGERS || #bandhilki #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2023-01-05",2705,393,NA,1,"PT5H37M40S","hd","false","20:53:33",1,20260
"491","Nac_J50WojI","Dusskit Gaming","AAO JI GTA V RP KHELE 😂! || GAME CHANGERS || #bandhilki #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2023-01-04",1996,301,NA,0,"PT5H20M55S","hd","false","21:19:26",1,19255
"492","xn2iVt53nGI","Dusskit Gaming","AJJAO PIZZA KHATE HE !  || GAME CHANGERS || #bandhilki #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2023-01-03",3566,503,NA,0,"PT7H7M59S","hd","false","22:08:25",1,25679
"493","3nHyl6GOUb4","Dusskit Gaming","ME AAGAYA YAARO! THODA SA BIMAAR BHI HU  || GAME CHANGERS || #bandhilki #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2023-01-02",1654,309,NA,0,"PT5H30M18S","hd","false","20:36:23",1,19818
"494","6Z4OJ_PfxnM","Dusskit Gaming","KUCH NHI PASSWORD BHUL GAYA THA YAAARO! || GAME CHANGERS || #bandhilki #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2022-12-28",1926,300,NA,1,"PT4H48M4S","hd","false","20:47:36",1,17284
"495","fH2cMTuP4AI","Dusskit Gaming","MERRY CHRISTMAS TO ALL OF YOU GUYZ !🎄🎅 || GAME CHANGERS || #bandhilki #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2022-12-25",2554,372,NA,0,"PT8H10M4S","hd","false","21:52:13",1,29404
"496","tIlsfjUfXLg","Dusskit Gaming","MAFIA OR CREW ? || GAME CHANGERS || #bandhilki #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2022-12-24",3530,538,NA,0,"PT5H39M45S","hd","false","22:21:37",1,20385
"497","eOUdF7UJ-JA","Dusskit Gaming","PAPPA MAFIA ! || GAME CHANGERS || #bandhilki #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2022-12-23",2766,391,NA,2,"PT8H14M14S","hd","false","21:02:58",1,29654
"498","zk6ArDKR9K4","Dusskit Gaming","KUCH NHI YAAROO BORE HO GAYA HU ! #bandhilki","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2022-12-23",580,145,NA,0,"PT1H13M29S","hd","false","04:11:17",2,4409
"499","gVw0eSxlRHY","Dusskit Gaming","MATTER VALA DIVAS ! 💀 || #TLRPREMAP #BANDHILKI #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2022-12-22",1877,295,NA,0,"PT3H49M33S","hd","false","01:07:41",1,13773
"500","QSpbEIQgzl8","Dusskit Gaming","MATTER TOH HE ! || #TLRPREMAP #BANDHILKI #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2022-12-20",3227,549,NA,2,"PT5H25M55S","hd","false","20:45:40",1,19555
"501","bj_ucNMFfNM","Dusskit Gaming","EVENT DAY !  || #TLRPREMAP #BANDHILKI #tlrp","THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA TARDE', 'BANDILKI', 'tlrp', 'the legends role play', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']","2022-12-19",2146,300,NA,0,"PT5H15M12S","hd","false","20:24:27",1,18912
